,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,98,0,91,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01:00:00,46,0,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02:00:00,26,0,22,2,0,1,0,0,1,0,0,0,0,0,0,0,0,7.7
03:00:00,31,0,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
04:00:00,22,0,16,4,0,1,1,0,0,0,0,0,0,0,0,0,0,9.1
05:00:00,26,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
06:00:00,84,0,69,12,0,1,1,0,0,1,0,0,0,0,0,0,0,3.6
07:00:00,109,0,82,21,0,3,3,0,0,0,0,0,0,0,0,0,0,5.5
08:00:00,170,0,141,25,1,1,0,0,2,0,0,0,0,0,0,0,0,1.8
09:00:00,337,0,285,42,0,6,2,0,0,2,0,0,0,0,0,0,0,3.0
10:00:00,420,0,354,54,0,7,0,0,2,2,0,0,0,0,0,1,0,2.6
11:00:00,543,1,469,67,0,5,0,0,1,0,0,0,0,0,0,0,0,1.1
12:00:00,617,1,529,79,0,6,0,0,0,2,0,0,0,0,0,0,0,1.3
13:00:00,685,1,571,103,0,9,1,0,0,0,0,0,0,0,0,0,0,1.5
14:00:00,720,2,611,93,3,9,0,0,2,0,0,0,0,0,0,0,0,1.5
15:00:00,676,1,582,84,0,3,0,0,6,0,0,0,0,0,0,0,0,1.3
16:00:00,579,1,491,74,0,8,0,0,5,0,0,0,0,0,0,0,0,2.2
17:00:00,631,0,529,93,0,8,0,0,1,0,0,0,0,0,0,0,0,1.4
18:00:00,585,1,514,63,0,5,0,0,2,0,0,0,0,0,0,0,0,1.2
19:00:00,476,0,412,58,0,3,0,0,3,0,0,0,0,0,0,0,0,1.3
20:00:00,382,0,344,35,0,3,0,0,0,0,0,0,0,0,0,0,0,0.8
21:00:00,295,0,256,34,0,4,0,0,0,1,0,0,0,0,0,0,0,1.7
22:00:00,235,1,215,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0.9
23:00:00,164,0,153,9,0,1,1,0,0,0,0,0,0,0,0,0,0,1.2
