,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,453,1,417,26,5,0,2,0,0,1,1,0,0,0,0,0,0,0.9
01:00:00,269,3,253,9,0,0,0,0,0,4,0,0,0,0,0,0,0,1.5
02:00:00,209,1,191,11,0,3,0,0,0,3,0,0,0,0,0,0,0,2.9
03:00:00,280,0,253,17,1,4,0,0,1,4,0,0,0,0,0,0,0,3.2
04:00:00,586,0,508,57,1,6,2,0,4,7,1,0,0,0,0,0,0,3.4
05:00:00,1520,4,1318,169,0,13,0,0,1,14,1,0,0,0,0,0,0,1.9
06:00:00,2972,6,2504,383,7,28,5,1,12,23,3,0,0,0,0,0,0,2.4
07:00:00,4304,1,3598,587,4,52,12,0,38,9,3,0,0,0,0,0,0,2.6
08:00:00,4294,2,3578,577,6,81,15,2,19,10,4,0,0,0,0,0,0,3.1
09:00:00,4353,5,3577,586,14,81,24,9,33,19,4,1,0,0,0,0,0,3.9
10:00:00,4129,5,3423,558,16,59,23,3,27,13,1,0,1,0,0,0,0,3.1
11:00:00,4117,4,3421,564,12,59,18,0,22,11,6,0,0,0,0,0,0,2.8
12:00:00,4081,4,3490,489,6,57,11,0,15,9,0,0,0,0,0,0,0,2.3
13:00:00,4086,1,3501,486,6,52,10,0,16,12,2,0,0,0,0,0,0,2.3
14:00:00,4483,2,3801,549,17,62,21,2,19,9,1,0,0,0,0,0,0,2.5
15:00:00,4623,5,3991,479,12,62,16,3,34,13,7,1,0,0,0,0,0,2.9
16:00:00,4978,0,4461,430,8,39,7,3,15,12,3,0,0,0,0,0,0,1.6
17:00:00,4636,0,4198,393,0,30,3,0,6,6,0,0,0,0,0,0,0,1.0
18:00:00,3643,2,3280,317,3,26,1,0,7,6,1,0,0,0,0,0,0,1.1
19:00:00,3057,6,2821,198,3,14,1,0,0,11,3,0,0,0,0,0,0,0.9
20:00:00,2183,2,2045,108,6,6,3,0,2,11,0,0,0,0,0,0,0,1.0
21:00:00,1570,2,1471,71,0,10,2,0,1,12,1,0,0,0,0,0,0,1.7
22:00:00,1049,0,984,47,1,3,0,0,1,10,2,1,0,0,0,0,0,1.6
23:00:00,795,2,752,27,2,2,0,0,0,10,0,0,0,0,0,0,0,1.5
