,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,421,0,371,24,5,6,1,0,1,12,1,0,0,0,0,0,0,5.0
01:00:00,226,0,207,13,0,1,0,0,2,3,0,0,0,0,0,0,0,2.7
02:00:00,165,0,150,6,1,1,2,0,1,4,0,0,0,0,0,0,0,4.8
03:00:00,245,2,216,14,0,4,3,0,0,6,0,0,0,0,0,0,0,5.3
04:00:00,587,1,506,54,0,9,1,0,2,12,2,0,0,0,0,0,0,4.4
05:00:00,1610,5,1388,171,4,13,3,0,3,22,1,0,0,0,0,0,0,2.6
06:00:00,3833,6,3265,479,9,37,9,0,8,18,2,0,0,0,0,0,0,1.9
07:00:00,5265,3,4562,609,7,37,9,0,33,4,1,0,0,0,0,0,0,1.6
08:00:00,5490,1,4838,568,3,38,11,4,20,7,0,0,0,0,0,0,0,1.5
09:00:00,5256,2,4506,617,13,55,14,5,34,9,1,0,0,0,0,0,0,2.2
10:00:00,4667,3,3914,594,9,71,19,5,29,19,4,0,0,0,0,0,0,3.1
11:00:00,4317,0,3640,558,6,67,12,4,16,12,2,0,0,0,0,0,0,2.6
12:00:00,4094,2,3425,551,14,61,11,0,13,13,4,0,0,0,0,0,0,2.5
13:00:00,4143,0,3536,504,9,56,10,0,17,10,1,0,0,0,0,0,0,2.3
14:00:00,4392,1,3776,513,17,53,8,0,13,10,1,0,0,0,0,0,0,1.9
15:00:00,4989,1,4368,496,10,50,9,2,32,18,3,0,0,0,0,0,0,2.3
16:00:00,4992,2,4510,399,9,38,11,0,14,8,1,0,0,0,0,0,0,1.4
17:00:00,5274,0,4835,401,5,16,5,0,8,4,0,0,0,0,0,0,0,0.6
18:00:00,4612,1,4177,384,9,21,2,0,11,6,1,0,0,0,0,0,0,0.9
19:00:00,3371,7,3103,217,12,10,2,0,4,15,1,0,0,0,0,0,0,0.9
20:00:00,2612,4,2438,135,1,8,2,0,4,20,0,0,0,0,0,0,0,1.3
21:00:00,2072,6,1954,76,4,12,1,0,4,13,2,0,0,0,0,0,0,1.5
22:00:00,1451,1,1381,55,0,5,2,0,0,6,0,1,0,0,0,0,0,1.0
23:00:00,813,3,748,33,2,8,4,0,1,14,0,0,0,0,0,0,0,3.3
