,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,963,2,914,33,2,3,2,0,1,5,1,0,0,0,0,0,0,1.2
01:00:00,486,0,449,29,1,3,1,0,1,2,0,0,0,0,0,0,0,1.4
02:00:00,367,1,340,18,1,2,3,0,0,2,0,0,0,0,0,0,0,1.9
03:00:00,290,0,258,14,1,4,4,1,0,8,0,0,0,0,0,0,0,5.9
04:00:00,416,1,377,15,1,8,1,0,3,9,1,0,0,0,0,0,0,5.3
05:00:00,693,1,625,47,2,3,1,0,1,13,0,0,0,0,0,0,0,2.6
06:00:00,1442,2,1286,126,3,13,1,0,4,6,0,1,0,0,0,0,0,1.7
07:00:00,1965,0,1670,265,2,17,2,0,8,1,0,0,0,0,0,0,0,1.4
08:00:00,2749,0,2364,320,7,36,5,0,16,1,0,0,0,0,0,0,0,2.1
09:00:00,3463,4,3090,315,6,20,9,0,11,7,1,0,0,0,0,0,0,1.4
10:00:00,3846,0,3422,374,3,21,11,0,10,4,1,0,0,0,0,0,0,1.2
11:00:00,4171,3,3725,379,6,31,7,1,13,6,0,0,0,0,0,0,0,1.4
12:00:00,4409,4,4020,346,4,25,2,0,3,5,0,0,0,0,0,0,0,0.8
13:00:00,4532,1,4116,351,7,24,16,0,13,2,2,0,0,0,0,0,0,1.3
14:00:00,4026,0,3652,339,1,17,4,0,7,4,2,0,0,0,0,0,0,0.8
15:00:00,4292,2,3940,302,8,22,3,1,9,4,1,0,0,0,0,0,0,0.9
16:00:00,3935,0,3629,277,6,10,5,3,3,2,0,0,0,0,0,0,0,0.6
17:00:00,4295,0,3962,304,5,19,1,0,3,1,0,0,0,0,0,0,0,0.6
18:00:00,4368,1,4057,283,6,11,5,0,4,1,0,0,0,0,0,0,0,0.5
19:00:00,3506,2,3331,154,0,7,3,0,1,8,0,0,0,0,0,0,0,0.5
20:00:00,2896,1,2722,149,5,8,2,0,0,7,2,0,0,0,0,0,0,0.7
21:00:00,2414,6,2289,101,3,5,1,0,2,7,0,0,0,0,0,0,0,0.6
22:00:00,2063,2,1966,79,2,6,0,0,4,4,0,0,0,0,0,0,0,0.7
23:00:00,1610,5,1544,52,2,3,1,0,0,3,0,0,0,0,0,0,0,0.4
