,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,1609,1,1590,9,1,2,0,0,0,6,0,0,0,0,0,0,0,0.5
01:00:00,1151,0,1141,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0.3
02:00:00,1011,0,997,8,1,0,1,0,0,4,0,0,0,0,0,0,0,0.5
03:00:00,777,0,767,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0.5
04:00:00,422,0,411,3,2,0,1,0,0,5,0,0,0,0,0,0,0,1.4
05:00:00,492,1,475,4,2,4,0,0,0,6,0,0,0,0,0,0,0,2.0
06:00:00,904,0,858,40,2,2,0,0,1,1,0,0,0,0,0,0,0,0.4
07:00:00,1060,0,951,97,2,8,0,0,0,2,0,0,0,0,0,0,0,0.9
08:00:00,1307,0,1180,115,3,8,0,0,0,1,0,0,0,0,0,0,0,0.7
09:00:00,1762,0,1589,156,3,10,0,0,2,2,0,0,0,0,0,0,0,0.8
10:00:00,2507,0,2272,215,8,7,2,0,3,0,0,0,0,0,0,0,0,0.5
11:00:00,2901,0,2618,266,3,8,0,1,4,1,0,0,0,0,0,0,0,0.5
12:00:00,3512,0,3233,267,3,8,0,0,1,0,0,0,0,0,0,0,0,0.3
13:00:00,3442,0,3170,253,4,14,0,0,1,0,0,0,0,0,0,0,0,0.4
14:00:00,3373,1,3100,249,2,16,0,0,4,1,0,0,0,0,0,0,0,0.6
15:00:00,3495,0,3203,265,6,12,1,0,6,2,0,0,0,0,0,0,0,0.6
16:00:00,3437,0,3146,271,0,11,0,0,4,5,0,0,0,0,0,0,0,0.6
17:00:00,3389,0,3122,244,2,10,1,0,7,3,0,0,0,0,0,0,0,0.6
18:00:00,3296,0,3068,207,0,18,0,0,0,3,0,0,0,0,0,0,0,0.6
19:00:00,2876,0,2671,189,2,10,1,1,0,2,0,0,0,0,0,0,0,0.5
20:00:00,2399,0,2220,167,2,7,0,0,2,1,0,0,0,0,0,0,0,0.4
21:00:00,2067,1,2012,48,0,1,0,0,0,4,1,0,0,0,0,0,0,0.3
22:00:00,1783,0,1760,11,0,2,0,0,0,9,1,0,0,0,0,0,0,0.7
23:00:00,1663,0,1646,8,1,0,1,0,0,6,1,0,0,0,0,0,0,0.5
