,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,507,0,470,19,5,6,0,0,1,6,0,0,0,0,0,0,0,2.6
01:00:00,324,1,281,29,3,1,2,0,0,7,0,0,0,0,0,0,0,3.1
02:00:00,203,2,182,12,0,1,0,0,0,6,0,0,0,0,0,0,0,3.4
03:00:00,277,2,230,21,1,4,1,0,1,16,1,0,0,0,0,0,0,8.3
04:00:00,663,1,581,65,0,4,2,0,0,10,0,0,0,0,0,0,0,2.4
05:00:00,1681,2,1438,208,1,11,2,0,2,13,4,0,0,0,0,0,0,1.9
06:00:00,3655,2,3001,576,3,33,10,0,18,11,1,0,0,0,0,0,0,2.0
07:00:00,5066,0,4388,610,6,38,4,0,16,4,0,0,0,0,0,0,0,1.2
08:00:00,5351,0,4712,563,1,50,7,1,12,5,0,0,0,0,0,0,0,1.4
09:00:00,5207,0,4499,596,7,43,28,0,21,11,2,0,0,0,0,0,0,2.0
10:00:00,4514,0,3821,570,15,65,9,1,22,11,0,0,0,0,0,0,0,2.4
11:00:00,4378,4,3686,550,4,76,19,0,25,12,2,0,0,0,0,0,0,3.1
12:00:00,4321,1,3659,532,6,73,23,0,14,11,2,0,0,0,0,0,0,2.8
13:00:00,4077,1,3523,461,8,51,13,0,13,7,0,0,0,0,0,0,0,2.1
14:00:00,4546,1,3924,528,10,57,12,0,10,4,0,0,0,0,0,0,0,1.8
15:00:00,4852,1,4324,431,7,62,7,1,14,4,1,0,0,0,0,0,0,1.8
16:00:00,4829,2,4367,408,3,33,4,0,8,4,0,0,0,0,0,0,0,1.0
17:00:00,5105,0,4672,392,3,25,3,0,8,2,0,0,0,0,0,0,0,0.7
18:00:00,4343,0,3933,376,7,18,0,0,4,5,0,0,0,0,0,0,0,0.6
19:00:00,3224,0,2895,296,3,21,1,1,4,3,0,0,0,0,0,0,0,0.9
20:00:00,2491,0,2244,212,5,14,0,0,8,8,0,0,0,0,0,0,0,1.2
21:00:00,1840,1,1724,92,1,7,0,0,1,12,2,0,0,0,0,0,0,1.2
22:00:00,1266,1,1194,49,3,6,2,0,2,9,0,0,0,0,0,0,0,1.5
23:00:00,976,0,911,40,7,4,1,0,1,12,0,0,0,0,0,0,0,1.8
