,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,582,1,524,35,7,7,1,0,0,6,1,0,0,0,0,0,0,2.6
01:00:00,372,0,323,32,3,3,0,0,2,9,0,0,0,0,0,0,0,3.8
02:00:00,268,1,239,13,1,4,0,0,0,10,0,0,0,0,0,0,0,5.2
03:00:00,357,0,312,25,1,2,0,0,0,17,0,0,0,0,0,0,0,5.3
04:00:00,728,1,648,64,0,4,2,0,2,7,0,0,0,0,0,0,0,2.1
05:00:00,1650,6,1400,201,3,19,2,0,2,14,2,0,1,0,0,0,0,2.4
06:00:00,3627,4,3018,538,7,35,4,0,13,7,1,0,0,0,0,0,0,1.7
07:00:00,5431,0,4713,628,3,47,10,0,17,12,1,0,0,0,0,0,0,1.6
08:00:00,5513,1,4888,549,1,40,16,0,14,4,0,0,0,0,0,0,0,1.3
09:00:00,5003,1,4350,520,7,45,50,5,13,12,0,0,0,0,0,0,0,2.5
10:00:00,4744,10,3973,622,14,70,25,1,17,9,3,0,0,0,0,0,0,2.6
11:00:00,3901,0,3265,526,5,63,19,0,10,12,1,0,0,0,0,0,0,2.7
12:00:00,4400,1,3677,586,4,68,39,1,10,10,4,0,0,0,0,0,0,3.0
13:00:00,4292,1,3685,493,4,53,31,1,16,7,1,0,0,0,0,0,0,2.5
14:00:00,4496,1,3876,525,7,40,15,0,20,10,2,0,0,0,0,0,0,1.9
15:00:00,4929,0,4357,476,7,53,8,0,21,5,2,0,0,0,0,0,0,1.8
16:00:00,5294,2,4771,451,6,44,7,0,11,2,0,0,0,0,0,0,0,1.2
17:00:00,4913,3,4517,364,3,17,2,0,1,6,0,0,0,0,0,0,0,0.5
18:00:00,3736,1,3383,325,3,17,0,0,5,2,0,0,0,0,0,0,0,0.6
19:00:00,3142,0,2852,273,1,11,0,0,3,1,1,0,0,0,0,0,0,0.5
20:00:00,2419,1,2204,183,1,15,2,1,8,3,1,0,0,0,0,0,0,1.2
21:00:00,2020,3,1868,111,3,8,2,0,4,21,0,0,0,0,0,0,0,1.7
22:00:00,1523,5,1421,72,3,3,0,0,4,13,2,0,0,0,0,0,0,1.4
23:00:00,895,2,828,48,6,1,2,0,1,6,1,0,0,0,0,0,0,1.2
