,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,394,0,348,25,4,4,1,0,1,9,2,0,0,0,0,0,0,4.3
01:00:00,227,1,203,13,1,4,0,0,0,5,0,0,0,0,0,0,0,4.0
02:00:00,171,3,144,5,0,5,5,0,1,7,1,0,0,0,0,0,0,11.1
03:00:00,243,1,206,20,0,2,2,0,0,10,2,0,0,0,0,0,0,6.6
04:00:00,616,1,531,58,2,4,1,0,4,14,1,0,0,0,0,0,0,3.9
05:00:00,1699,1,1470,190,2,17,1,1,4,13,0,0,0,0,0,0,0,2.1
06:00:00,3844,5,3281,486,7,25,7,0,9,19,4,1,0,0,0,0,0,1.7
07:00:00,5357,3,4649,622,8,44,5,0,22,3,1,0,0,0,0,0,0,1.4
08:00:00,5503,1,4910,525,5,39,8,0,9,4,2,0,0,0,0,0,0,1.1
09:00:00,5234,0,4456,667,9,59,13,0,20,10,0,0,0,0,0,0,0,1.9
10:00:00,4550,3,3810,594,10,73,19,0,25,14,1,1,0,0,0,0,0,2.9
11:00:00,4418,0,3741,570,7,58,15,0,18,9,0,0,0,0,0,0,0,2.3
12:00:00,4496,1,3755,609,3,79,15,1,24,9,0,0,0,0,0,0,0,2.8
13:00:00,4161,2,3551,478,4,75,14,0,22,13,2,0,0,0,0,0,0,3.0
14:00:00,4552,3,3926,503,11,63,14,0,18,14,0,0,0,0,0,0,0,2.4
15:00:00,4687,1,4104,460,10,57,13,0,30,11,1,0,0,0,0,0,0,2.4
16:00:00,5169,3,4653,430,5,38,11,5,13,8,3,0,0,0,0,0,0,1.5
17:00:00,5062,0,4581,422,8,29,3,0,10,9,0,0,0,0,0,0,0,1.0
18:00:00,4325,0,3913,377,2,21,2,0,8,2,0,0,0,0,0,0,0,0.8
19:00:00,3326,2,3088,199,6,11,2,0,5,11,2,0,0,0,0,0,0,0.9
20:00:00,2420,2,2296,94,3,11,3,0,0,11,0,0,0,0,0,0,0,1.0
21:00:00,1921,5,1810,76,2,5,0,0,4,19,0,0,0,0,0,0,0,1.5
22:00:00,1324,2,1257,45,3,4,2,0,0,10,1,0,0,0,0,0,0,1.3
23:00:00,762,0,706,33,6,5,3,0,0,9,0,0,0,0,0,0,0,2.2
