,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,575,1,554,8,0,1,1,0,0,9,1,0,0,0,0,0,0,2.1
01:00:00,344,1,331,3,0,2,1,0,0,5,1,0,0,0,0,0,0,2.6
02:00:00,217,0,200,4,0,2,0,0,0,11,0,0,0,0,0,0,0,6.0
03:00:00,196,2,184,1,0,0,0,0,1,8,0,0,0,0,0,0,0,4.6
04:00:00,369,1,340,5,0,2,1,0,0,20,0,0,0,0,0,0,0,6.2
05:00:00,1158,3,1081,21,4,4,3,0,1,41,0,0,0,0,0,0,0,4.2
06:00:00,2910,7,2666,160,8,23,5,0,4,31,5,1,0,0,0,0,0,2.4
07:00:00,5494,0,4862,518,7,61,13,0,24,9,0,0,0,0,0,0,0,1.9
08:00:00,5670,0,5017,573,10,38,9,0,12,10,1,0,0,0,0,0,0,1.2
09:00:00,4486,1,3843,514,9,72,17,0,22,6,2,0,0,0,0,0,0,2.7
10:00:00,3686,2,3011,516,12,64,18,3,41,15,4,0,0,0,0,0,0,3.9
11:00:00,3812,3,3170,519,13,59,12,0,24,8,4,0,0,0,0,0,0,2.8
12:00:00,4144,2,3433,593,7,56,14,0,19,20,0,0,0,0,0,0,0,2.6
13:00:00,4366,0,3696,574,9,45,12,0,20,10,0,0,0,0,0,0,0,2.0
14:00:00,4764,0,4026,630,12,50,11,1,19,14,1,0,0,0,0,0,0,2.0
15:00:00,4941,2,4262,604,8,38,4,0,13,10,0,0,0,0,0,0,0,1.3
16:00:00,4963,3,4376,527,9,28,3,1,9,5,2,0,0,0,0,0,0,1.0
17:00:00,5300,2,4706,542,9,23,2,0,14,2,0,0,0,0,0,0,0,0.8
18:00:00,4845,0,4412,391,4,21,4,0,9,4,0,0,0,0,0,0,0,0.8
19:00:00,3968,4,3780,131,3,19,5,0,2,23,1,0,0,0,0,0,0,1.3
20:00:00,2702,5,2633,43,4,0,2,0,0,13,2,0,0,0,0,0,0,0.6
21:00:00,2812,4,2737,51,2,5,1,0,2,10,0,0,0,0,0,0,0,0.6
22:00:00,1948,0,1894,22,4,5,3,0,0,19,1,0,0,0,0,0,0,1.4
23:00:00,1269,4,1236,15,1,1,2,0,1,8,1,0,0,0,0,0,0,1.0
