,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,749,2,687,31,6,8,2,0,1,11,1,0,0,0,0,0,0,3.1
01:00:00,437,1,405,17,2,4,0,0,0,7,1,0,0,0,0,0,0,2.7
02:00:00,219,3,195,16,0,0,0,0,0,5,0,0,0,0,0,0,0,2.3
03:00:00,321,0,284,17,1,5,0,0,0,14,0,0,0,0,0,0,0,5.9
04:00:00,624,1,549,45,1,12,1,0,3,11,1,0,0,0,0,0,0,4.5
05:00:00,1374,3,1188,155,1,8,1,0,0,18,0,0,0,0,0,0,0,2.0
06:00:00,2898,1,2418,399,7,38,14,0,5,14,2,0,0,0,0,0,0,2.5
07:00:00,4586,0,3856,618,7,62,8,0,22,11,2,0,0,0,0,0,0,2.3
08:00:00,4994,0,4273,597,8,66,13,0,25,11,1,0,0,0,0,0,0,2.3
09:00:00,4628,4,3939,567,3,83,10,1,12,8,1,0,0,0,0,0,0,2.5
10:00:00,4088,3,3420,564,10,59,12,0,13,5,2,0,0,0,0,0,0,2.2
11:00:00,4356,1,3655,586,4,75,14,0,13,8,0,0,0,0,0,0,0,2.5
12:00:00,4244,2,3652,480,2,74,11,0,14,8,1,0,0,0,0,0,0,2.5
13:00:00,4260,2,3669,484,10,64,7,1,17,6,0,0,0,0,0,0,0,2.2
14:00:00,4415,2,3832,468,7,63,12,0,23,8,0,0,0,0,0,0,0,2.4
15:00:00,4390,0,3899,426,4,34,9,0,11,7,0,0,0,0,0,0,0,1.4
16:00:00,4884,2,4372,442,4,43,4,0,10,5,2,0,0,0,0,0,0,1.3
17:00:00,4779,0,4331,396,4,35,0,0,10,3,0,0,0,0,0,0,0,1.0
18:00:00,4284,1,3879,364,0,31,0,0,6,3,0,0,0,0,0,0,0,0.9
19:00:00,3556,1,3218,297,3,25,0,1,8,3,0,0,0,0,0,0,0,1.0
20:00:00,2729,0,2486,216,2,17,2,0,3,3,0,0,0,0,0,0,0,0.9
21:00:00,2366,2,2210,128,2,10,0,0,1,12,1,0,0,0,0,0,0,1.0
22:00:00,2275,2,2164,88,5,7,0,0,2,7,0,0,0,0,0,0,0,0.7
23:00:00,2342,0,2201,113,7,3,3,0,2,11,2,0,0,0,0,0,0,0.9
