,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,840,0,816,6,0,4,0,0,0,14,0,0,0,0,0,0,0,2.1
01:00:00,537,1,517,5,1,2,1,0,0,10,0,0,0,0,0,0,0,2.4
02:00:00,324,0,314,2,0,0,0,0,0,7,1,0,0,0,0,0,0,2.5
03:00:00,258,2,246,4,0,1,0,0,0,5,0,0,0,0,0,0,0,2.3
04:00:00,422,1,404,6,1,3,0,0,0,6,1,0,0,0,0,0,0,2.4
05:00:00,1074,0,1015,14,4,10,2,0,0,27,2,0,0,0,0,0,0,3.8
06:00:00,2799,1,2459,257,7,31,5,0,10,25,4,0,0,0,0,0,0,2.7
07:00:00,4897,0,4282,518,2,52,16,1,12,14,0,0,0,0,0,0,0,1.9
08:00:00,5141,0,4597,460,7,42,9,0,18,8,0,0,0,0,0,0,0,1.5
09:00:00,4140,0,3557,453,11,78,17,0,12,12,0,0,0,0,0,0,0,2.9
10:00:00,3612,1,2961,516,9,71,25,1,17,10,1,0,0,0,0,0,0,3.5
11:00:00,3693,1,3060,518,5,73,11,0,13,11,1,0,0,0,0,0,0,3.0
12:00:00,3969,1,3346,516,7,63,9,0,20,7,0,0,0,0,0,0,0,2.5
13:00:00,4526,0,3807,608,4,66,19,0,16,5,1,0,0,0,0,0,0,2.4
14:00:00,4770,0,4090,592,8,43,7,1,22,7,0,0,0,0,0,0,0,1.7
15:00:00,5045,2,4372,597,7,41,4,0,16,4,1,1,0,0,0,0,0,1.3
16:00:00,4980,1,4389,537,9,27,2,0,6,9,0,0,0,0,0,0,0,0.9
17:00:00,4891,0,4335,495,7,36,2,0,11,5,0,0,0,0,0,0,0,1.1
18:00:00,4815,1,4359,408,2,22,4,0,12,5,2,0,0,0,0,0,0,0.9
19:00:00,3675,1,3344,295,3,19,1,0,8,4,0,0,0,0,0,0,0,0.9
20:00:00,3069,0,2789,239,2,23,2,0,9,4,1,0,0,0,0,0,0,1.3
21:00:00,2728,6,2612,88,1,6,0,0,0,14,1,0,0,0,0,0,0,0.8
22:00:00,2557,3,2489,35,1,4,1,0,0,23,1,0,0,0,0,0,0,1.1
23:00:00,1750,2,1709,27,1,0,1,0,0,9,0,0,1,0,0,0,0,0.6
