,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,446,4,390,27,7,2,2,1,1,11,1,0,0,0,0,0,0,4.0
01:00:00,258,2,222,15,2,4,8,0,0,5,0,0,0,0,0,0,0,6.6
02:00:00,184,1,150,15,0,4,5,0,0,7,2,0,0,0,0,0,0,9.8
03:00:00,257,1,219,17,1,2,7,2,0,7,1,0,0,0,0,0,0,7.4
04:00:00,594,0,519,47,2,9,6,0,0,11,0,0,0,0,0,0,0,4.4
05:00:00,1601,0,1379,185,3,9,2,0,3,20,0,0,0,0,0,0,0,2.1
06:00:00,3706,8,3146,471,7,34,6,0,14,17,2,1,0,0,0,0,0,2.0
07:00:00,5442,0,4733,638,8,40,4,0,13,6,0,0,0,0,0,0,0,1.2
08:00:00,5130,0,4566,487,6,43,10,1,13,3,1,0,0,0,0,0,0,1.4
09:00:00,3429,0,3047,315,6,36,9,0,7,7,2,0,0,0,0,0,0,1.8
10:00:00,5080,2,4334,623,17,57,18,0,18,11,0,0,0,0,0,0,0,2.0
11:00:00,4734,0,3971,623,13,64,20,0,22,17,4,0,0,0,0,0,0,2.7
12:00:00,4507,5,3791,575,13,64,14,1,22,20,2,0,0,0,0,0,0,2.7
13:00:00,4465,1,3794,570,12,58,9,0,12,9,0,0,0,0,0,0,0,2.0
14:00:00,4430,0,3823,497,16,54,14,0,20,5,1,0,0,0,0,0,0,2.1
15:00:00,4985,0,4433,459,9,50,14,0,14,6,0,0,0,0,0,0,0,1.7
16:00:00,5067,0,4580,420,13,33,4,0,14,3,0,0,0,0,0,0,0,1.1
17:00:00,4880,1,4442,384,5,28,5,0,11,3,1,0,0,0,0,0,0,1.0
18:00:00,4290,2,3847,400,2,18,5,0,11,4,1,0,0,0,0,0,0,0.9
19:00:00,3807,2,3526,239,5,12,4,0,4,12,3,0,0,0,0,0,0,0.9
20:00:00,2786,0,2618,124,4,17,2,0,5,16,0,0,0,0,0,0,0,1.4
21:00:00,2287,1,2165,99,2,3,1,0,5,10,1,0,0,0,0,0,0,0.9
22:00:00,1654,0,1562,72,4,6,2,0,1,7,0,0,0,0,0,0,0,1.0
23:00:00,1126,2,1062,45,3,1,0,0,1,11,1,0,0,0,0,0,0,1.2
