,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,788,0,771,5,0,0,0,0,0,12,0,0,0,0,0,0,0,1.5
01:00:00,500,1,483,6,0,4,1,0,0,5,0,0,0,0,0,0,0,2.0
02:00:00,362,0,340,4,1,2,0,0,0,14,1,0,0,0,0,0,0,4.7
03:00:00,289,1,276,3,0,0,0,0,0,8,1,0,0,0,0,0,0,3.1
04:00:00,385,3,355,4,1,1,1,0,0,19,0,0,1,0,0,0,0,5.7
05:00:00,993,1,911,29,5,10,1,1,0,34,1,0,0,0,0,0,0,4.7
06:00:00,2834,7,2573,156,7,24,1,0,3,62,0,0,1,0,0,0,0,3.2
07:00:00,4669,2,4011,521,10,67,9,0,25,21,3,0,0,0,0,0,0,2.7
08:00:00,4337,1,3752,483,10,52,16,0,14,9,0,0,0,0,0,0,0,2.1
09:00:00,3531,1,2955,453,5,51,12,8,28,15,3,0,0,0,0,0,0,3.3
10:00:00,3412,1,2791,492,7,77,9,0,20,13,2,0,0,0,0,0,0,3.5
11:00:00,3598,0,2974,518,6,60,8,0,18,14,0,0,0,0,0,0,0,2.8
12:00:00,4251,2,3563,570,11,67,12,0,10,15,1,0,0,0,0,0,0,2.5
13:00:00,4538,1,3783,640,16,58,12,0,11,16,1,0,0,0,0,0,0,2.2
14:00:00,4480,0,3826,576,13,46,2,0,12,5,0,0,0,0,0,0,0,1.5
15:00:00,4633,1,4010,565,8,28,4,0,14,3,0,0,0,0,0,0,0,1.1
16:00:00,4708,1,4141,491,8,36,8,1,15,7,0,0,0,0,0,0,0,1.4
17:00:00,4562,0,4065,424,5,41,9,1,11,4,2,0,0,0,0,0,0,1.5
18:00:00,4033,2,3655,338,2,27,0,0,2,4,2,1,0,0,0,0,0,0.9
19:00:00,3266,2,3169,78,1,3,0,0,1,11,1,0,0,0,0,0,0,0.5
20:00:00,3025,3,2932,71,3,1,0,0,2,13,0,0,0,0,0,0,0,0.5
21:00:00,2593,9,2495,67,4,4,1,0,2,10,1,0,0,0,0,0,0,0.7
22:00:00,2625,2,2560,43,2,6,0,0,1,11,0,0,0,0,0,0,0,0.7
23:00:00,2029,0,1988,30,0,4,0,1,0,6,0,0,0,0,0,0,0,0.5
