,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,1151,1,927,151,0,25,5,0,10,30,1,0,1,0,0,0,0,6.3
01:00:00,806,2,611,111,0,15,8,1,12,39,0,2,2,0,0,3,0,9.8
02:00:00,701,0,507,115,2,25,3,0,6,37,0,2,0,0,0,4,0,10.4
03:00:00,902,0,645,148,0,31,8,0,11,52,0,2,2,1,0,2,0,11.9
04:00:00,1909,1,1351,397,1,58,19,1,23,51,0,2,1,0,0,4,0,8.1
05:00:00,4569,7,3156,1084,4,182,32,0,36,49,0,1,3,0,0,15,0,6.6
06:00:00,7922,11,5410,1921,16,308,73,2,97,48,9,1,0,0,0,26,0,6.8
07:00:00,8994,10,6538,1937,10,280,35,2,104,36,10,0,0,0,0,32,0,5.2
08:00:00,9301,18,6972,1754,16,290,28,1,113,48,5,0,1,0,0,55,0,5.2
09:00:00,8237,17,6130,1569,7,290,35,0,101,65,6,0,0,0,0,17,0,6.0
10:00:00,7065,10,5204,1371,3,249,37,0,77,87,8,0,2,0,0,17,0,6.5
11:00:00,5890,10,4462,1046,3,191,30,0,80,53,5,1,0,0,0,9,0,6.1
12:00:00,6537,6,4973,1152,3,199,36,0,66,82,6,0,0,0,0,14,0,6.0
13:00:00,6356,7,4843,1141,1,180,36,0,70,58,4,0,1,0,0,15,0,5.5
14:00:00,6209,10,4758,1086,20,170,24,1,68,62,0,1,0,0,0,9,0,5.3
15:00:00,6315,2,5052,961,21,149,23,0,60,35,1,0,0,0,0,11,0,4.2
16:00:00,6426,7,5268,860,12,146,20,0,53,52,0,0,0,0,0,8,0,4.2
17:00:00,6078,10,5161,711,9,98,12,0,36,34,1,0,1,0,0,5,0,3.0
18:00:00,5654,8,4643,807,4,119,10,0,29,24,1,0,0,0,0,9,0,3.2
19:00:00,5157,6,4221,704,3,105,15,0,44,50,0,0,1,0,0,8,0,4.2
20:00:00,3905,4,3210,541,3,62,3,0,38,37,0,1,0,0,0,6,0,3.6
21:00:00,3371,1,2747,469,2,61,5,0,27,51,1,1,0,0,0,6,0,4.3
22:00:00,2618,2,2169,336,2,33,8,0,14,49,0,1,0,0,0,4,0,4.0
23:00:00,1666,1,1355,204,1,30,7,0,10,48,0,3,1,0,0,6,0,5.9
