,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,1874,0,1588,233,0,18,1,0,8,22,0,1,0,0,0,3,0,2.7
01:00:00,1279,0,1073,154,0,15,2,0,11,19,0,0,3,0,0,2,0,3.9
02:00:00,1086,5,900,150,0,13,5,0,4,6,0,0,1,0,0,2,0,2.7
03:00:00,1209,2,978,174,1,20,7,0,7,19,0,1,0,0,0,0,0,4.5
04:00:00,1374,2,1070,239,0,30,4,0,5,22,0,0,0,0,0,2,0,4.4
05:00:00,2279,3,1714,438,0,68,5,1,29,18,0,0,3,0,0,0,0,5.4
06:00:00,3685,6,2653,827,0,113,13,0,49,19,0,0,0,0,0,5,0,5.3
07:00:00,4064,11,2768,989,0,132,29,2,91,32,0,0,1,0,0,9,0,7.1
08:00:00,5256,9,3825,1109,2,146,20,0,107,25,0,0,0,0,0,13,0,5.7
09:00:00,6279,12,4859,1116,3,138,29,1,81,30,0,0,0,0,0,10,0,4.4
10:00:00,7027,14,5474,1280,4,117,29,0,54,41,0,0,0,0,0,14,0,3.4
11:00:00,6566,7,5232,1089,1,130,15,0,60,26,0,0,0,0,0,6,0,3.5
12:00:00,7351,8,5939,1166,4,122,10,0,61,28,0,0,0,0,0,13,0,3.0
13:00:00,6881,15,5736,912,15,113,9,1,39,34,0,0,0,0,0,7,0,2.8
14:00:00,7145,15,5979,968,7,81,14,0,48,17,0,0,0,0,0,16,0,2.2
15:00:00,6780,10,5826,807,3,78,8,0,23,19,0,0,0,0,0,6,0,1.9
16:00:00,7016,8,5963,890,3,90,5,0,27,22,0,0,0,0,0,8,0,2.1
17:00:00,6406,9,5521,753,2,68,2,0,30,12,0,0,0,0,0,9,0,1.7
18:00:00,6434,16,5545,756,0,65,3,0,25,17,0,0,0,0,0,7,0,1.7
19:00:00,5820,15,4991,694,1,68,5,0,25,16,0,0,0,0,0,5,0,2.0
20:00:00,5421,17,4605,689,4,54,4,0,29,14,1,0,0,0,0,4,0,1.9
21:00:00,4694,15,3995,600,0,37,4,0,22,15,0,0,0,0,0,6,0,1.7
22:00:00,4430,12,3707,628,3,51,2,0,14,9,0,0,0,0,0,4,0,1.7
23:00:00,3553,10,3003,466,3,41,2,0,10,16,0,0,0,0,0,2,0,1.9
