,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,3670,3,3167,435,2,31,5,0,9,17,0,0,0,0,0,1,0,1.7
01:00:00,2858,10,2455,346,0,21,6,0,6,13,0,0,0,0,0,1,0,1.6
02:00:00,2242,4,1892,301,1,18,3,0,6,15,0,0,1,0,0,1,0,1.9
03:00:00,2006,4,1718,252,0,11,2,0,7,9,0,0,1,0,0,2,0,1.5
04:00:00,1296,5,1046,206,0,15,2,0,9,11,0,0,0,0,0,2,0,2.9
05:00:00,1159,3,934,170,1,21,2,0,9,19,0,0,0,0,0,0,0,4.4
06:00:00,1622,6,1327,242,0,22,5,0,4,16,0,0,0,0,0,0,0,2.9
07:00:00,2178,26,1771,314,2,31,1,0,17,14,0,0,0,0,0,2,0,2.9
08:00:00,2756,12,2249,412,2,42,4,0,15,18,0,0,0,0,0,2,0,2.9
09:00:00,3817,17,3102,597,2,52,5,0,22,17,0,0,0,0,0,3,0,2.5
10:00:00,4954,10,4066,759,6,51,6,0,31,23,0,0,0,0,0,2,0,2.2
11:00:00,5821,23,4807,860,2,62,3,0,37,21,0,0,0,0,0,6,0,2.1
12:00:00,6482,3,5387,957,1,59,6,0,41,25,1,0,0,0,0,2,0,2.0
13:00:00,6150,11,5072,954,2,67,4,0,21,16,1,0,0,0,0,2,0,1.8
14:00:00,6501,6,5380,978,3,63,5,0,36,27,0,0,0,0,0,3,0,2.0
15:00:00,6621,10,5455,1028,1,57,3,0,41,21,0,0,0,0,0,5,0,1.8
16:00:00,6687,8,5547,994,1,83,2,0,33,13,1,0,1,0,0,4,0,2.0
17:00:00,6964,7,5803,1014,3,78,5,0,27,22,0,0,0,0,0,5,0,1.9
18:00:00,6460,7,5486,863,6,57,3,0,25,9,0,0,0,0,0,4,0,1.5
19:00:00,5954,4,4996,827,6,55,7,0,24,32,0,0,0,0,0,3,0,2.0
20:00:00,5000,9,4178,704,0,47,3,0,31,26,0,0,0,0,0,2,0,2.1
21:00:00,4290,2,3608,581,5,35,3,1,20,29,0,1,0,0,0,5,0,2.1
22:00:00,3880,3,3302,493,3,24,3,0,17,31,0,0,0,0,0,4,0,1.9
23:00:00,3550,6,3063,404,1,29,1,0,17,18,1,4,0,0,0,6,0,2.0
