,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,1029,0,843,115,0,15,3,0,12,36,0,2,1,0,0,2,0,6.7
01:00:00,688,0,530,86,0,17,7,0,7,34,0,3,1,0,0,3,0,10.0
02:00:00,630,1,463,79,1,27,7,2,9,38,0,1,0,0,0,2,0,13.3
03:00:00,828,1,594,137,2,28,10,0,9,42,0,2,1,0,0,2,0,11.1
04:00:00,1728,1,1263,311,0,57,14,1,24,49,0,1,3,0,0,4,0,8.6
05:00:00,4245,1,3065,926,5,130,21,1,34,54,0,0,1,0,0,7,0,5.7
06:00:00,7810,20,5406,1813,13,336,57,2,80,57,8,0,1,0,0,17,0,6.9
07:00:00,9394,18,6847,1971,14,309,44,2,97,41,8,0,0,0,0,43,0,5.3
08:00:00,9027,24,6692,1724,21,286,51,2,107,50,8,1,0,4,0,57,0,5.6
09:00:00,8414,14,6274,1565,16,274,56,2,106,63,8,0,1,0,0,35,0,6.1
10:00:00,7251,15,5463,1314,9,225,32,1,66,70,13,0,1,0,0,42,0,5.6
11:00:00,6538,11,4894,1190,3,208,54,0,87,64,10,0,1,0,0,16,0,6.5
12:00:00,6483,4,4820,1251,4,211,49,0,53,65,8,0,0,0,0,18,0,6.0
13:00:00,6314,8,4747,1133,4,224,42,0,68,57,9,0,0,0,0,22,0,6.3
14:00:00,6086,13,4637,1074,10,168,36,0,68,57,3,1,0,0,0,19,0,5.5
15:00:00,6594,7,5240,1004,23,164,28,0,60,54,1,1,0,0,0,12,0,4.7
16:00:00,6596,12,5325,1021,12,136,13,0,38,25,1,0,0,0,0,13,0,3.2
17:00:00,6297,12,5116,961,14,117,8,0,34,30,0,0,1,0,0,4,0,3.0
18:00:00,5654,3,4704,743,1,108,6,0,43,38,0,1,0,0,0,7,0,3.5
19:00:00,5537,8,4591,774,2,84,6,0,39,29,0,0,0,0,0,4,0,2.9
20:00:00,4720,25,3965,582,3,52,11,0,33,41,0,2,1,0,0,5,0,3.0
21:00:00,4039,10,3349,503,0,65,7,0,28,69,0,1,2,0,0,5,0,4.3
22:00:00,3148,8,2643,369,1,44,7,0,18,52,0,4,0,0,0,2,0,4.0
23:00:00,2206,4,1796,291,3,31,2,0,17,54,0,3,0,0,0,5,0,4.9
