,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,1493,3,1199,195,2,22,7,0,17,39,0,5,3,0,0,1,0,6.2
01:00:00,992,0,778,148,1,16,3,0,9,36,0,1,0,0,0,0,0,6.6
02:00:00,759,0,554,108,0,25,4,0,16,48,0,3,1,0,0,0,0,12.8
03:00:00,705,2,503,91,0,24,10,0,16,52,0,1,2,0,0,4,0,14.9
04:00:00,992,0,675,198,1,42,8,0,19,47,0,0,0,0,0,2,0,11.7
05:00:00,2523,1,1674,613,2,99,19,0,31,80,0,0,0,0,0,4,0,9.1
06:00:00,4965,6,3541,1054,9,189,28,0,54,74,2,0,0,0,0,8,0,7.0
07:00:00,7150,7,5455,1260,15,210,48,0,74,75,2,0,1,0,0,3,0,5.7
08:00:00,6593,9,4864,1287,17,215,40,1,73,77,3,0,0,0,0,7,0,6.2
09:00:00,6184,7,4317,1350,18,239,50,0,77,110,2,1,0,0,0,13,0,7.7
10:00:00,6098,1,4182,1369,9,282,60,2,75,97,1,0,0,0,0,20,0,8.5
11:00:00,6127,3,4171,1428,1,289,49,0,96,75,1,1,0,0,0,13,0,8.3
12:00:00,6894,9,4837,1581,1,234,43,3,84,84,2,0,0,0,0,16,0,6.5
13:00:00,7432,10,5230,1707,4,274,51,0,77,69,2,1,0,0,0,7,0,6.4
14:00:00,8520,7,6248,1802,5,258,49,0,86,51,3,0,0,0,0,11,0,5.2
15:00:00,9843,7,7349,1989,12,294,34,0,94,52,2,0,0,0,0,10,0,4.8
16:00:00,9979,7,7659,1894,17,248,23,1,81,42,0,0,1,0,0,6,0,4.0
17:00:00,9288,13,6943,1910,23,210,16,3,90,46,1,0,0,1,0,32,0,4.0
18:00:00,8582,5,6285,1871,14,246,16,0,86,41,0,1,0,0,0,17,0,4.5
19:00:00,7256,8,5678,1317,4,142,14,2,41,41,0,3,0,0,0,6,0,3.3
20:00:00,5154,5,4152,850,2,87,4,0,21,29,1,0,2,0,0,1,0,2.8
21:00:00,5503,5,4525,840,6,52,9,0,27,35,0,0,0,0,0,4,0,2.2
22:00:00,4182,3,3487,562,2,47,11,1,18,50,0,1,0,0,0,0,0,3.1
23:00:00,2933,2,2393,405,0,44,9,0,16,53,0,5,3,0,0,3,0,4.4
