,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,1392,1,1177,150,0,23,5,0,11,23,0,0,1,0,0,1,0,4.5
01:00:00,874,0,705,91,0,33,7,1,5,29,0,2,1,0,0,0,0,8.9
02:00:00,872,1,633,120,1,27,5,0,19,58,0,3,1,0,0,4,0,13.0
03:00:00,866,0,637,146,1,23,7,0,12,39,0,1,0,0,0,0,0,9.5
04:00:00,1570,0,1143,301,1,45,14,0,17,41,0,1,3,0,0,4,0,7.7
05:00:00,2246,4,1722,422,0,54,13,0,11,17,0,0,0,0,0,3,0,4.2
06:00:00,4069,7,3058,825,7,97,12,1,29,21,1,0,0,0,0,11,0,4.0
07:00:00,7327,10,5254,1665,19,235,22,3,70,17,10,0,0,0,0,22,0,4.9
08:00:00,7601,9,5676,1462,15,249,34,0,88,21,14,0,0,0,0,33,0,5.3
09:00:00,7383,11,5542,1358,15,241,34,2,95,51,12,1,0,0,0,21,0,5.9
10:00:00,7234,9,5348,1366,3,260,37,1,109,58,16,0,0,0,0,27,0,6.6
11:00:00,7014,10,5210,1302,3,239,36,1,102,75,13,0,0,0,0,23,0,6.6
12:00:00,6583,6,4989,1193,2,185,38,0,70,67,14,0,1,1,0,17,0,5.7
13:00:00,6175,6,4689,1133,5,164,17,0,80,49,14,0,0,0,0,18,0,5.2
14:00:00,6403,7,4932,1102,13,177,13,0,75,66,4,1,0,0,0,13,0,5.2
15:00:00,6626,11,5212,1052,25,178,14,0,68,40,0,1,0,0,0,25,0,4.5
16:00:00,6341,13,5026,970,10,165,17,0,51,56,2,0,0,0,0,31,0,4.6
17:00:00,5852,11,4756,875,11,88,9,0,51,34,0,0,0,0,0,17,0,3.1
18:00:00,6310,5,5291,850,3,93,2,0,36,18,1,0,0,0,0,11,0,2.4
19:00:00,6120,13,5144,806,3,81,1,1,37,22,1,0,0,0,0,11,0,2.3
20:00:00,5051,4,4289,631,5,61,3,0,31,24,0,0,0,0,0,3,0,2.4
21:00:00,5106,10,4346,614,0,62,10,0,25,29,0,0,0,0,0,10,0,2.5
22:00:00,4415,8,3779,504,2,48,6,0,21,39,0,3,2,0,0,3,0,2.7
23:00:00,3164,3,2717,350,1,37,3,0,9,41,0,1,1,0,0,1,0,2.9
