,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,1721,1,1368,233,1,22,9,0,26,54,1,2,2,1,0,1,0,6.8
01:00:00,1009,1,779,147,0,23,5,0,11,38,0,0,3,0,0,2,0,7.9
02:00:00,783,3,581,109,1,15,13,0,7,47,0,2,3,0,0,2,0,11.1
03:00:00,782,0,591,111,0,23,11,1,6,32,0,4,1,0,0,2,0,10.0
04:00:00,971,0,663,186,0,37,7,1,16,55,0,0,2,0,0,4,0,12.2
05:00:00,2535,2,1748,575,1,99,15,0,19,70,0,1,1,0,0,4,0,8.1
06:00:00,4754,6,3334,1046,7,206,27,0,42,80,3,0,0,0,0,3,0,7.5
07:00:00,6818,6,5183,1226,16,192,55,0,78,51,2,0,0,0,0,9,0,5.5
08:00:00,6491,5,4739,1279,16,247,44,1,66,78,2,0,0,0,0,14,0,6.7
09:00:00,5848,7,4114,1240,18,246,59,0,75,75,2,1,0,0,0,11,0,7.8
10:00:00,5706,9,3888,1318,5,257,64,0,69,79,0,0,0,0,0,17,0,8.2
11:00:00,6385,4,4453,1447,3,246,50,0,76,87,1,0,0,0,0,18,0,7.2
12:00:00,7003,13,4969,1522,6,253,52,0,101,72,2,0,0,0,0,13,0,6.9
13:00:00,7587,8,5440,1668,2,256,48,0,86,66,2,0,0,0,0,11,0,6.0
14:00:00,8573,8,6267,1837,7,249,48,2,82,60,1,1,0,0,0,11,0,5.2
15:00:00,10116,12,7509,2122,11,276,34,1,81,50,0,0,0,0,0,20,0,4.4
16:00:00,9779,16,7430,1920,17,221,20,1,101,37,0,0,0,0,0,16,0,3.9
17:00:00,9525,7,7254,1872,14,236,21,1,81,29,0,0,0,0,0,10,0,3.9
18:00:00,9460,10,7136,1962,13,200,10,0,94,28,0,1,0,0,0,6,0,3.5
19:00:00,7583,23,5885,1406,8,149,10,0,64,29,0,0,1,0,0,8,0,3.3
20:00:00,5800,8,4653,960,6,86,5,0,41,38,0,1,0,0,0,2,0,2.9
21:00:00,4575,17,3774,663,2,52,5,0,21,37,0,1,1,1,0,1,0,2.6
22:00:00,3910,7,3228,590,1,43,7,0,9,24,0,0,1,0,0,0,0,2.1
23:00:00,2780,5,2280,411,0,29,8,0,15,27,0,1,0,0,0,4,0,2.9
