,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,1572,3,1234,245,1,25,2,0,17,35,0,8,2,0,0,0,0,5.7
01:00:00,978,1,758,136,0,15,5,0,10,50,0,0,1,0,0,2,0,8.3
02:00:00,702,1,524,96,0,13,7,0,9,44,0,2,1,0,0,5,0,10.8
03:00:00,724,0,528,115,0,25,7,0,8,38,0,3,0,0,0,0,0,11.2
04:00:00,941,2,660,178,1,31,5,0,13,46,0,3,1,0,0,1,0,10.5
05:00:00,2571,2,1768,575,1,95,18,0,43,61,0,1,1,0,0,6,0,8.5
06:00:00,4897,2,3492,1061,12,177,18,0,49,75,1,1,0,0,0,9,0,6.6
07:00:00,6788,7,5171,1236,15,179,45,1,58,67,2,0,0,0,0,7,0,5.2
08:00:00,6742,9,5000,1289,17,211,34,1,77,91,1,0,0,0,0,12,0,6.2
09:00:00,6083,4,4309,1298,15,246,48,0,70,73,1,1,1,0,0,17,0,7.2
10:00:00,5615,4,3816,1298,5,269,47,2,62,98,1,0,0,1,0,12,0,8.5
11:00:00,6269,2,4337,1436,1,250,67,0,77,87,0,0,0,0,0,12,0,7.7
12:00:00,7495,7,5193,1743,1,282,67,0,100,81,0,0,0,0,0,21,0,7.1
13:00:00,7404,5,5231,1677,0,291,51,0,72,61,0,0,0,0,0,16,0,6.4
14:00:00,8418,11,6124,1814,3,268,61,0,78,46,0,0,1,0,0,12,0,5.4
15:00:00,9911,13,7457,1986,15,251,48,1,85,40,1,1,0,0,0,13,0,4.3
16:00:00,10060,3,7703,1963,20,225,21,0,84,28,0,0,0,0,0,13,0,3.6
17:00:00,9811,10,7588,1887,14,165,22,0,78,42,1,0,0,0,0,4,0,3.1
18:00:00,8897,8,6703,1827,12,214,18,0,76,29,1,0,0,0,0,9,0,3.8
19:00:00,7306,4,5693,1324,2,170,5,1,55,44,0,1,0,0,0,7,0,3.8
20:00:00,5628,8,4575,860,2,92,8,0,39,37,0,0,1,0,0,6,0,3.1
21:00:00,4603,5,3698,734,10,58,9,1,23,58,0,1,3,1,0,2,0,3.3
22:00:00,3800,3,3080,578,12,46,9,0,18,50,0,4,0,0,0,0,0,3.3
23:00:00,2632,0,2167,364,1,30,5,0,14,44,0,3,1,0,0,3,0,3.7
