,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,2065,1,1663,280,3,37,5,0,17,47,0,6,4,0,0,2,0,5.6
01:00:00,1356,1,1061,203,0,22,1,0,7,52,0,2,4,0,0,3,0,6.5
02:00:00,964,2,751,121,0,18,9,0,9,50,0,2,1,0,0,1,0,9.2
03:00:00,841,2,613,115,0,29,10,0,16,48,0,4,3,0,0,1,0,13.1
04:00:00,991,0,696,175,1,29,11,0,22,51,0,4,2,0,0,0,0,12.0
05:00:00,2215,6,1566,454,2,89,12,0,21,55,0,2,1,0,0,7,0,8.1
06:00:00,4628,3,3379,899,12,182,34,2,48,65,0,0,0,0,0,4,0,7.2
07:00:00,6057,6,4734,992,17,172,30,1,43,49,1,0,0,0,0,12,0,4.9
08:00:00,5268,5,4068,867,15,194,23,0,52,40,0,0,0,0,0,4,0,5.9
09:00:00,6064,5,4380,1264,19,219,33,0,69,61,0,0,0,0,0,14,0,6.3
10:00:00,5811,5,4014,1308,6,246,29,0,96,90,1,0,0,0,0,16,0,8.0
11:00:00,6195,6,4347,1370,1,256,32,1,81,88,0,0,0,0,0,13,0,7.4
12:00:00,6919,6,4940,1524,1,230,28,0,96,72,0,2,0,0,0,20,0,6.2
13:00:00,6996,6,5148,1451,1,208,21,1,84,62,1,0,0,0,0,13,0,5.4
14:00:00,8176,7,6021,1706,2,264,24,2,92,43,1,0,0,0,0,14,0,5.2
15:00:00,9481,13,7119,1916,11,244,25,0,93,44,1,0,0,0,0,15,0,4.3
16:00:00,9416,6,7257,1747,13,224,15,0,85,46,0,1,0,1,0,21,0,4.0
17:00:00,9444,2,7408,1696,14,197,13,0,80,30,0,0,0,0,0,4,0,3.4
18:00:00,9591,10,7524,1702,13,210,14,0,68,40,0,0,0,0,0,10,0,3.5
19:00:00,7520,7,6030,1240,4,138,2,3,54,37,0,0,1,0,0,4,0,3.1
20:00:00,6112,15,4920,990,3,76,15,0,39,49,0,1,0,0,0,4,0,2.9
21:00:00,5702,19,4713,816,2,63,6,0,33,45,0,2,2,0,0,1,0,2.6
22:00:00,5066,27,4159,709,3,53,8,0,31,65,0,5,1,0,0,5,0,3.2
23:00:00,3849,11,3180,520,0,49,9,0,19,52,0,2,2,0,0,5,0,3.5
