,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,2284,4,1829,314,1,29,14,0,22,56,1,5,5,0,0,4,0,5.8
01:00:00,1642,3,1272,241,0,30,10,0,23,57,0,2,2,1,0,1,0,7.6
02:00:00,1273,6,1019,155,0,29,8,0,11,36,0,2,5,0,0,2,0,7.1
03:00:00,1164,4,877,147,0,33,9,0,15,73,0,2,1,0,0,3,0,11.4
04:00:00,1195,2,853,191,0,55,17,0,20,53,1,1,1,0,0,1,0,12.4
05:00:00,2180,5,1544,412,3,98,18,0,37,53,0,1,1,0,0,8,0,9.5
06:00:00,4216,4,2993,874,15,172,31,1,55,61,1,0,0,0,0,9,0,7.6
07:00:00,5777,8,4440,944,16,208,27,1,61,63,0,0,0,0,0,9,0,6.2
08:00:00,5808,7,4314,1075,21,205,37,1,70,63,0,0,0,0,0,15,0,6.5
09:00:00,5582,4,3992,1120,10,233,44,1,71,86,1,0,0,0,0,20,0,7.8
10:00:00,5992,9,4246,1287,2,224,43,0,74,85,2,0,0,0,0,20,0,7.1
11:00:00,6567,10,4676,1438,1,233,47,0,82,68,0,1,0,0,0,11,0,6.6
12:00:00,7293,6,5286,1575,1,230,30,1,73,69,2,1,0,0,0,19,0,5.6
13:00:00,7862,9,5778,1641,1,245,32,0,95,45,0,0,0,0,0,16,0,5.3
14:00:00,9075,13,6777,1796,3,274,40,0,107,47,1,0,0,0,0,17,0,5.2
15:00:00,9284,5,7125,1781,8,208,26,0,98,19,0,0,0,1,0,13,0,3.8
16:00:00,8981,5,6932,1698,15,214,8,0,75,25,0,0,1,0,0,8,0,3.6
17:00:00,9201,18,7099,1737,13,190,7,0,105,29,0,0,0,0,0,3,0,3.6
18:00:00,8126,6,6285,1569,10,157,7,0,63,18,0,0,1,0,0,10,0,3.0
19:00:00,7081,6,5553,1273,4,140,4,0,68,23,1,0,0,0,0,9,0,3.3
20:00:00,6113,6,4990,940,4,95,4,0,43,23,0,2,0,0,0,6,0,2.7
21:00:00,5359,5,4405,789,2,71,6,1,39,29,0,2,2,0,0,8,0,2.8
22:00:00,5204,4,4330,738,0,52,10,0,32,30,0,2,1,0,0,5,0,2.4
23:00:00,5839,3,4845,847,1,59,7,0,27,41,0,1,2,0,0,6,0,2.3
