,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,2104,2,1789,229,1,29,2,0,8,40,0,0,1,0,0,3,0,3.8
01:00:00,1407,1,1213,138,0,11,6,0,15,19,0,2,1,0,0,1,0,3.8
02:00:00,1209,0,998,149,3,16,5,0,7,29,0,0,0,0,0,2,0,4.7
03:00:00,1145,1,936,143,1,24,1,0,4,30,0,0,1,0,0,4,0,5.2
04:00:00,1336,1,1045,210,0,31,5,0,6,30,0,2,3,0,0,3,0,5.8
05:00:00,2174,4,1672,385,2,53,5,0,19,31,0,0,1,0,0,2,0,5.0
06:00:00,3905,7,2838,839,0,109,36,0,28,36,2,1,0,0,0,9,0,5.4
07:00:00,4446,4,3078,1078,0,128,33,0,83,32,1,0,1,0,0,8,0,6.3
08:00:00,5490,17,4132,1065,6,138,12,0,74,26,4,0,0,0,0,16,0,4.6
09:00:00,6624,8,5273,1071,4,127,15,0,71,46,0,0,0,0,0,9,0,3.9
10:00:00,6800,8,5559,996,1,131,9,0,54,26,4,0,0,0,0,12,0,3.3
11:00:00,6986,13,5685,1072,3,108,11,0,46,31,0,0,1,0,0,16,0,2.8
12:00:00,7006,10,5789,1055,2,94,3,0,26,20,0,0,0,0,0,7,0,2.0
13:00:00,7447,19,6186,1071,2,93,3,0,37,18,1,0,0,0,0,17,0,2.0
14:00:00,7958,19,6596,1156,4,96,6,0,40,21,1,0,0,0,0,19,0,2.1
15:00:00,7409,12,6268,969,7,92,3,0,32,13,0,0,2,0,0,11,0,1.9
16:00:00,6933,8,5793,992,1,78,6,0,24,21,0,0,0,0,0,10,0,1.9
17:00:00,6803,13,5770,913,2,70,3,0,19,7,0,0,0,0,0,6,0,1.5
18:00:00,6950,22,5929,877,4,63,1,0,27,19,1,0,0,0,0,7,0,1.6
19:00:00,6074,6,5215,759,2,47,3,0,20,17,0,0,0,0,0,5,0,1.4
20:00:00,5536,4,4794,664,5,42,2,0,14,9,0,0,0,0,0,2,0,1.2
21:00:00,5076,5,4428,583,2,29,1,0,12,11,0,0,0,0,0,5,0,1.0
22:00:00,4393,4,3804,511,3,39,4,0,6,16,0,0,0,0,0,6,0,1.5
23:00:00,3440,4,3032,349,1,21,2,0,10,17,0,0,0,0,0,4,0,1.5
