,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,973,0,789,117,0,16,8,1,6,34,0,0,0,0,0,2,0,6.7
01:00:00,664,0,522,73,0,16,4,0,7,38,0,2,1,0,0,1,0,10.2
02:00:00,565,0,413,67,1,22,6,0,9,40,0,3,1,0,0,3,0,14.3
03:00:00,733,1,516,119,1,26,9,0,13,46,0,1,0,0,0,1,0,13.0
04:00:00,1694,2,1213,326,0,51,17,3,14,61,0,1,3,0,0,3,0,8.9
05:00:00,4415,5,3164,975,5,138,21,1,39,53,0,2,1,0,0,11,0,5.8
06:00:00,7927,9,5438,1937,12,289,53,0,91,58,11,1,0,0,0,28,0,6.3
07:00:00,8907,24,6543,1772,16,294,45,1,100,47,9,0,0,2,0,54,0,5.6
08:00:00,9100,23,6828,1724,12,251,41,0,105,43,7,0,0,0,0,66,0,4.9
09:00:00,8171,10,6168,1489,8,256,46,0,90,66,11,0,0,0,0,27,0,5.7
10:00:00,7404,9,5462,1390,4,267,61,0,91,82,13,0,0,0,0,25,0,6.9
11:00:00,6714,5,4958,1255,2,224,61,2,84,85,11,0,1,1,0,25,0,7.0
12:00:00,6664,8,4920,1277,2,216,63,1,96,57,8,0,0,0,0,16,0,6.6
13:00:00,6357,8,4782,1155,4,211,51,0,68,53,8,0,0,0,0,17,0,6.2
14:00:00,6410,4,4806,1185,13,210,52,0,64,61,1,1,0,0,0,13,0,6.1
15:00:00,6689,7,5257,1109,14,137,40,0,63,53,0,1,1,0,0,7,0,4.4
16:00:00,6555,14,5297,964,25,137,19,0,46,38,4,0,0,0,0,11,0,3.7
17:00:00,5905,6,4818,859,10,119,7,1,44,29,2,0,0,0,0,10,0,3.4
18:00:00,5341,3,4381,784,3,86,5,0,38,36,0,0,0,0,0,5,0,3.1
19:00:00,4722,9,3938,635,1,72,10,0,25,29,1,0,0,0,0,2,0,2.9
20:00:00,4222,4,3526,530,4,72,4,0,39,37,0,1,0,0,0,5,0,3.6
21:00:00,3465,2,2946,393,0,52,6,0,24,35,0,1,0,0,0,6,0,3.4
22:00:00,2554,3,2154,285,1,33,3,0,14,50,1,5,2,0,0,3,0,4.2
23:00:00,1867,2,1540,222,1,24,6,0,22,49,0,0,1,0,0,0,0,5.5
