,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,104,0,89,13,0,2,0,0,0,0,0,0,0,0,0,0,0,1.9
01:00:00,53,0,48,3,0,1,0,0,0,1,0,0,0,0,0,0,0,3.8
02:00:00,47,0,43,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2.1
03:00:00,40,0,36,2,0,2,0,0,0,0,0,0,0,0,0,0,0,5.0
04:00:00,57,0,45,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1.8
05:00:00,118,0,99,17,0,1,1,0,0,0,0,0,0,0,0,0,0,1.7
06:00:00,375,0,303,64,2,4,1,0,0,1,0,0,0,0,0,0,0,1.6
07:00:00,770,0,676,67,1,11,4,0,10,1,0,0,0,0,0,0,0,3.4
08:00:00,1022,0,863,119,1,19,9,0,10,1,0,0,0,0,0,0,0,3.8
09:00:00,731,0,615,88,1,17,5,0,4,1,0,0,0,0,0,0,0,3.7
10:00:00,756,0,613,111,0,23,4,0,5,0,0,0,0,0,0,0,0,4.2
11:00:00,839,2,688,127,1,11,3,0,7,0,0,0,0,0,0,0,0,2.5
12:00:00,969,0,819,120,0,19,0,0,10,0,0,0,0,0,0,1,0,3.0
13:00:00,910,2,753,131,1,15,0,1,5,2,0,0,0,0,0,0,0,2.5
14:00:00,863,0,731,109,1,13,0,0,8,0,0,0,0,0,0,1,0,2.4
15:00:00,829,0,718,85,1,12,9,0,4,0,0,0,0,0,0,0,0,3.0
16:00:00,866,1,756,95,1,10,2,0,1,0,0,0,0,0,0,0,0,1.5
17:00:00,931,2,820,90,1,13,0,0,4,1,0,0,0,0,0,0,0,1.9
18:00:00,812,0,718,79,1,9,0,0,4,1,0,0,0,0,0,0,0,1.7
19:00:00,737,1,673,59,1,1,0,0,1,1,0,0,0,0,0,0,0,0.4
20:00:00,527,1,477,44,0,4,0,0,0,1,0,0,0,0,0,0,0,0.9
21:00:00,402,1,362,33,1,4,1,0,0,0,0,0,0,0,0,0,0,1.2
22:00:00,330,0,297,27,2,2,0,0,1,0,0,0,0,0,0,1,0,0.9
23:00:00,240,0,221,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8
