,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,89,0,82,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1
01:00:00,46,0,43,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2
02:00:00,30,0,27,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3.3
03:00:00,40,0,33,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
04:00:00,51,1,38,9,0,0,3,0,0,0,0,0,0,0,0,0,0,5.9
05:00:00,177,0,152,21,0,2,1,0,0,1,0,0,0,0,0,0,0,2.3
06:00:00,460,0,386,63,2,4,2,0,1,2,0,0,0,0,0,0,0,2.0
07:00:00,1075,0,935,124,1,6,3,0,5,1,0,0,0,0,0,0,0,1.4
08:00:00,1251,2,1064,143,2,25,5,0,10,0,0,0,0,0,0,0,0,3.2
09:00:00,1110,0,926,150,0,22,1,0,10,1,0,0,0,0,0,0,0,3.1
10:00:00,923,0,753,139,0,20,6,0,5,0,0,0,0,0,0,0,0,3.4
11:00:00,888,0,725,138,0,19,0,0,4,0,0,0,0,0,0,2,0,2.6
12:00:00,986,0,824,134,0,17,1,0,7,3,0,0,0,0,0,0,0,2.8
13:00:00,894,2,743,124,1,11,1,0,12,0,0,0,0,0,0,0,0,2.7
14:00:00,857,0,735,96,1,11,2,0,11,1,0,0,0,0,0,0,0,2.9
15:00:00,839,0,700,113,0,16,0,0,10,0,0,0,0,0,0,0,0,3.1
16:00:00,940,1,821,100,1,11,0,0,5,0,0,0,0,0,0,1,0,1.7
17:00:00,906,0,797,95,1,6,0,0,6,0,0,0,0,0,0,1,0,1.3
18:00:00,786,0,687,81,2,9,0,0,7,0,0,0,0,0,0,0,0,2.0
19:00:00,604,0,540,53,2,9,0,0,0,0,0,0,0,0,0,0,0,1.5
20:00:00,461,1,407,47,0,4,0,0,1,1,0,0,0,0,0,0,0,1.3
21:00:00,353,0,318,29,0,5,1,0,0,0,0,0,0,0,0,0,0,1.7
22:00:00,241,1,214,21,0,4,0,0,1,0,0,0,0,0,0,0,0,2.1
23:00:00,153,0,130,20,0,3,0,0,0,0,0,0,0,0,0,0,0,2.0
