,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,60,0,51,7,0,2,0,0,0,0,0,0,0,0,0,0,0,3.3
01:00:00,38,0,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02:00:00,30,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03:00:00,32,0,27,2,0,0,1,0,1,1,0,0,0,0,0,0,0,9.4
04:00:00,51,0,44,5,0,0,1,0,0,1,0,0,0,0,0,0,0,3.9
05:00:00,140,0,112,24,1,2,0,0,0,1,0,0,0,0,0,0,0,2.1
06:00:00,555,0,425,111,2,12,2,0,1,1,0,0,0,0,0,1,0,2.9
07:00:00,1284,0,1059,193,2,18,2,0,9,1,0,0,0,0,0,0,0,2.3
08:00:00,1253,0,1036,177,2,26,4,0,6,2,0,0,0,0,0,0,0,3.0
09:00:00,1102,1,908,153,0,22,8,0,7,0,1,0,0,0,0,2,0,3.4
10:00:00,817,0,649,133,1,21,4,0,6,2,0,0,0,0,0,1,0,4.0
11:00:00,877,0,648,193,1,28,4,0,3,0,0,0,0,0,0,0,0,4.0
12:00:00,976,1,750,188,2,26,2,0,5,1,0,0,0,0,0,1,0,3.5
13:00:00,1002,0,820,147,1,25,2,0,6,1,0,0,0,0,0,0,0,3.4
14:00:00,961,1,755,177,2,16,4,0,6,0,0,0,0,0,0,0,0,2.7
15:00:00,929,1,725,177,1,19,1,0,4,1,0,0,0,0,0,0,0,2.7
16:00:00,933,0,771,141,3,13,1,0,2,0,0,0,0,0,0,2,0,1.7
17:00:00,927,0,768,142,2,12,1,0,2,0,0,0,0,0,0,0,0,1.6
18:00:00,868,0,687,152,2,25,0,0,2,0,0,0,0,0,0,0,0,3.1
19:00:00,699,2,609,81,1,6,0,0,0,0,0,0,0,0,0,0,0,0.9
20:00:00,440,0,393,44,0,1,0,0,1,1,0,0,0,0,0,0,0,0.7
21:00:00,370,0,338,26,1,4,0,0,0,1,0,0,0,0,0,0,0,1.4
22:00:00,221,0,201,17,0,3,0,0,0,0,0,0,0,0,0,0,0,1.4
23:00:00,126,0,108,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
