,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,77,0,69,5,0,2,1,0,0,0,0,0,0,0,0,0,0,3.9
01:00:00,38,0,33,3,0,0,0,0,0,2,0,0,0,0,0,0,0,5.3
02:00:00,31,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03:00:00,32,1,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
04:00:00,41,0,33,6,0,1,0,0,0,1,0,0,0,0,0,0,0,4.9
05:00:00,122,0,92,26,0,2,1,0,1,0,0,0,0,0,0,0,0,3.3
06:00:00,431,1,374,46,0,5,3,0,1,0,0,0,0,0,0,1,0,2.1
07:00:00,847,0,753,80,0,11,1,0,1,1,0,0,0,0,0,0,0,1.7
08:00:00,879,0,759,106,0,11,0,0,3,0,0,0,0,0,0,0,0,1.6
09:00:00,765,1,638,107,1,11,4,0,3,0,0,0,0,0,0,0,0,2.4
10:00:00,786,0,646,113,0,19,1,0,6,0,0,0,0,0,0,1,0,3.3
11:00:00,824,0,705,97,0,16,0,0,3,3,0,0,0,0,0,0,0,2.7
12:00:00,918,1,782,109,0,16,3,0,6,0,0,0,0,0,0,1,0,2.7
13:00:00,1073,1,923,125,0,17,1,0,6,0,0,0,0,0,0,0,0,2.2
14:00:00,1143,2,991,112,1,20,5,0,9,2,0,0,0,0,0,1,0,3.1
15:00:00,1146,2,975,133,2,13,1,0,10,9,0,0,0,0,0,1,0,2.9
16:00:00,1112,3,932,117,6,17,2,0,10,12,0,0,0,2,0,11,0,3.9
17:00:00,999,6,816,102,2,25,1,0,13,17,0,1,0,3,0,13,0,6.0
18:00:00,1015,7,849,96,3,8,0,0,13,11,0,0,0,1,0,27,0,3.3
19:00:00,801,3,726,65,0,6,0,0,1,0,0,0,0,0,0,0,0,0.9
20:00:00,516,0,474,36,0,5,0,0,1,0,0,0,0,0,0,0,0,1.2
21:00:00,358,0,330,25,1,0,0,0,1,1,0,0,0,0,0,0,0,0.6
22:00:00,313,1,296,10,0,4,0,0,0,2,0,0,0,0,0,0,0,1.9
23:00:00,214,0,191,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5
