,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,143,0,126,14,1,1,0,0,0,0,0,0,0,0,0,1,0,0.7
01:00:00,78,0,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02:00:00,56,0,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.8
03:00:00,48,0,42,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2.1
04:00:00,38,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
05:00:00,66,0,56,6,1,2,0,0,0,1,0,0,0,0,0,0,0,4.5
06:00:00,139,0,111,22,1,3,1,0,1,0,0,0,0,0,0,0,0,3.6
07:00:00,283,0,245,33,0,2,1,0,2,0,0,0,0,0,0,0,0,1.8
08:00:00,419,1,355,53,2,4,0,0,4,0,0,0,0,0,0,0,0,1.9
09:00:00,600,2,522,68,1,6,0,0,1,0,0,0,0,0,0,0,0,1.2
10:00:00,751,5,662,66,1,11,0,0,1,3,0,0,0,0,0,2,0,2.0
11:00:00,817,1,723,81,1,8,0,0,3,0,0,0,0,0,0,0,0,1.3
12:00:00,958,1,854,90,0,11,0,0,1,1,0,0,0,0,0,0,0,1.4
13:00:00,946,2,835,95,1,9,0,0,3,1,0,0,0,0,0,0,0,1.4
14:00:00,890,2,792,83,2,10,0,0,1,0,0,0,0,0,0,0,0,1.2
15:00:00,1083,1,943,117,0,13,4,0,4,1,0,0,0,0,0,0,0,2.0
16:00:00,966,1,859,90,4,8,0,0,4,0,0,0,0,0,0,0,0,1.2
17:00:00,917,0,809,97,0,7,1,0,3,0,0,0,0,0,0,0,0,1.2
18:00:00,836,1,749,74,1,8,0,0,3,0,0,0,0,0,0,0,0,1.3
19:00:00,694,0,638,49,0,6,0,0,1,0,0,0,0,0,0,0,0,1.0
20:00:00,511,0,458,49,0,3,0,0,1,0,0,0,0,0,0,0,0,0.8
21:00:00,422,1,383,34,2,1,0,0,1,0,0,0,0,0,0,0,0,0.5
22:00:00,339,5,302,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3
23:00:00,229,0,203,23,1,1,0,0,1,0,0,0,0,0,0,0,0,0.9
