,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,127,1,111,11,0,4,0,0,0,0,0,0,0,0,0,0,0,3.1
01:00:00,81,0,72,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2
02:00:00,94,0,89,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1
03:00:00,39,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
04:00:00,36,0,31,3,0,1,1,0,0,0,0,0,0,0,0,0,0,5.6
05:00:00,62,0,53,6,0,2,1,0,0,0,0,0,0,0,0,0,0,4.8
06:00:00,179,0,152,24,0,3,0,0,0,0,0,0,0,0,0,0,0,1.7
07:00:00,218,0,182,24,0,7,1,0,3,1,0,0,0,0,0,0,0,5.5
08:00:00,360,0,304,46,0,3,3,0,4,0,0,0,0,0,0,0,0,2.8
09:00:00,552,1,483,62,0,4,0,0,1,1,0,0,0,0,0,0,0,1.1
10:00:00,672,0,598,60,1,6,1,0,4,2,0,0,0,0,0,0,0,1.9
11:00:00,801,0,719,72,0,6,2,0,2,0,0,0,0,0,0,0,0,1.2
12:00:00,900,1,816,75,1,5,0,0,2,0,0,0,0,0,0,0,0,0.8
13:00:00,968,1,880,75,0,9,1,0,2,0,0,0,0,0,0,0,0,1.2
14:00:00,991,0,900,82,1,5,1,0,1,1,0,0,0,0,0,0,0,0.8
15:00:00,953,1,872,67,1,11,0,0,0,0,0,0,0,0,0,1,0,1.2
16:00:00,897,7,810,72,0,6,0,0,1,1,0,0,0,0,0,0,0,0.9
17:00:00,877,4,801,63,1,6,0,0,2,0,0,0,0,0,0,0,0,0.9
18:00:00,798,0,734,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1
19:00:00,701,0,647,50,1,2,0,0,1,0,0,0,0,0,0,0,0,0.4
20:00:00,513,3,474,31,1,3,0,0,1,0,0,0,0,0,0,0,0,0.8
21:00:00,415,0,382,31,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5
22:00:00,295,0,273,18,0,3,0,0,1,0,0,0,0,0,0,0,0,1.4
23:00:00,227,0,212,12,0,2,0,0,0,1,0,0,0,0,0,0,0,1.3
