,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,182,0,167,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01:00:00,85,0,81,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2
02:00:00,67,0,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03:00:00,52,0,48,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1.9
04:00:00,46,0,40,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2.2
05:00:00,65,0,62,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5
06:00:00,124,0,108,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8
07:00:00,192,1,176,12,0,2,0,0,1,0,0,0,0,0,0,0,0,1.6
08:00:00,285,1,249,28,1,5,0,0,1,0,0,0,0,0,0,0,0,2.1
09:00:00,418,0,376,36,1,4,0,0,1,0,0,0,0,0,0,0,0,1.2
10:00:00,562,0,506,51,1,2,0,0,2,0,0,0,0,0,0,0,0,0.7
11:00:00,657,1,594,56,0,4,0,0,1,1,0,0,0,0,0,0,0,0.9
12:00:00,850,0,769,75,1,4,0,0,0,1,0,0,0,0,0,0,0,0.6
13:00:00,830,3,754,64,0,6,0,0,1,2,0,0,0,0,0,0,0,1.1
14:00:00,775,1,683,80,1,6,0,0,3,0,0,0,0,0,0,1,0,1.2
15:00:00,785,2,717,63,0,3,0,0,0,0,0,0,0,0,0,0,0,0.4
16:00:00,722,0,655,59,0,7,0,0,1,0,0,0,0,0,0,0,0,1.1
17:00:00,709,1,635,71,0,1,0,0,1,0,0,0,0,0,0,0,0,0.3
18:00:00,689,1,628,55,1,3,0,0,1,0,0,0,0,0,0,0,0,0.6
19:00:00,527,1,456,62,1,6,0,0,1,0,0,0,0,0,0,0,0,1.3
20:00:00,438,1,404,30,1,1,0,0,1,0,0,0,0,0,0,0,0,0.5
21:00:00,299,1,272,20,2,3,0,0,1,0,0,0,0,0,0,0,0,1.3
22:00:00,207,1,182,21,0,2,1,0,0,0,0,0,0,0,0,0,0,1.4
23:00:00,149,0,135,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7
