,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,110,0,105,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9
01:00:00,44,1,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02:00:00,44,0,38,4,0,2,0,0,0,0,0,0,0,0,0,0,0,4.5
03:00:00,40,0,37,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5.0
04:00:00,68,0,55,10,0,2,1,0,0,0,0,0,0,0,0,0,0,4.4
05:00:00,165,0,133,22,2,1,3,0,2,2,0,0,0,0,0,0,0,4.8
06:00:00,521,0,434,72,1,7,3,0,3,1,0,0,0,0,0,0,0,2.7
07:00:00,984,0,870,95,0,8,1,0,8,2,0,0,0,0,0,0,0,1.9
08:00:00,1216,1,1031,154,1,15,4,0,9,1,0,0,0,0,0,0,0,2.4
09:00:00,1145,0,943,165,1,24,2,0,7,2,1,0,0,0,0,0,0,3.1
10:00:00,872,1,709,134,0,22,1,0,5,0,0,0,0,0,0,0,0,3.2
11:00:00,861,0,705,122,0,23,3,0,8,0,0,0,0,0,0,0,0,3.9
12:00:00,939,1,800,123,2,10,0,0,2,1,0,0,0,0,0,0,0,1.4
13:00:00,922,2,800,99,1,11,1,0,6,1,0,0,0,0,0,1,0,2.1
14:00:00,862,0,726,113,1,13,0,0,9,0,0,0,0,0,0,0,0,2.6
15:00:00,786,0,669,100,1,8,2,0,6,0,0,0,0,0,0,0,0,2.0
16:00:00,895,2,761,112,1,14,0,0,5,0,0,0,0,0,0,0,0,2.1
17:00:00,943,0,845,85,0,6,0,0,7,0,0,0,0,0,0,0,0,1.4
18:00:00,754,1,660,77,2,9,0,0,5,0,0,0,0,0,0,0,0,1.9
19:00:00,703,0,616,72,0,8,1,0,6,0,0,0,0,0,0,0,0,2.1
20:00:00,482,0,433,37,1,6,2,0,2,0,0,0,0,0,0,1,0,2.1
21:00:00,334,1,299,31,1,1,0,0,0,1,0,0,0,0,0,0,0,0.6
22:00:00,227,0,203,21,0,3,0,0,0,0,0,0,0,0,0,0,0,1.3
23:00:00,168,0,151,14,1,2,0,0,0,0,0,0,0,0,0,0,0,1.2
