,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,131,0,121,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
01:00:00,79,0,73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02:00:00,52,0,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03:00:00,46,0,39,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2.2
04:00:00,32,0,29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1
05:00:00,59,0,49,8,0,0,0,0,0,2,0,0,0,0,0,0,0,3.4
06:00:00,103,0,86,12,1,4,0,0,0,0,0,0,0,0,0,0,0,3.9
07:00:00,156,0,124,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6
08:00:00,230,0,183,43,2,1,0,0,1,0,0,0,0,0,0,0,0,0.9
09:00:00,341,0,279,54,1,7,0,0,0,0,0,0,0,0,0,0,0,2.1
10:00:00,571,1,505,58,1,6,0,0,0,0,0,0,0,0,0,0,0,1.1
11:00:00,594,0,545,44,0,2,1,0,1,1,0,0,0,0,0,0,0,0.8
12:00:00,863,0,778,77,0,8,0,0,0,0,0,0,0,0,0,0,0,0.9
13:00:00,874,1,748,113,1,8,0,0,2,1,0,0,0,0,0,0,0,1.3
14:00:00,966,0,787,157,2,16,0,0,3,1,0,0,0,0,0,0,0,2.1
15:00:00,885,0,751,117,1,14,0,0,1,1,0,0,0,0,0,0,0,1.8
16:00:00,824,0,651,162,2,8,0,0,1,0,0,0,0,0,0,0,0,1.1
17:00:00,871,0,750,110,1,10,0,0,0,0,0,0,0,0,0,0,0,1.1
18:00:00,696,0,619,69,1,7,0,0,0,0,0,0,0,0,0,0,0,1.0
19:00:00,544,0,496,43,1,3,0,0,1,0,0,0,0,0,0,0,0,0.7
20:00:00,345,0,319,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3
21:00:00,290,0,268,18,0,1,0,0,1,1,0,0,0,0,0,1,0,1.0
22:00:00,195,0,179,14,0,2,0,0,0,0,0,0,0,0,0,0,0,1.0
23:00:00,133,1,117,13,0,1,0,0,0,1,0,0,0,0,0,0,0,1.5
