,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,78,0,71,5,0,2,0,0,0,0,0,0,0,0,0,0,0,2.6
01:00:00,48,0,41,4,0,2,1,0,0,0,0,0,0,0,0,0,0,6.3
02:00:00,39,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03:00:00,19,0,15,0,0,3,1,0,0,0,0,0,0,0,0,0,0,21.1
04:00:00,37,0,28,7,0,0,1,0,1,0,0,0,0,0,0,0,0,5.4
05:00:00,146,0,120,23,0,1,1,0,0,1,0,0,0,0,0,0,0,2.1
06:00:00,498,1,427,54,0,12,3,0,1,0,0,0,0,0,0,0,0,3.2
07:00:00,658,0,548,89,1,8,2,0,9,1,0,0,0,0,0,0,0,3.0
08:00:00,748,1,637,87,0,8,3,0,12,0,0,0,0,0,0,0,0,3.1
09:00:00,688,1,579,88,1,14,1,0,4,0,0,0,0,0,0,0,0,2.8
10:00:00,673,2,562,85,0,14,3,0,7,0,0,0,0,0,0,0,0,3.6
11:00:00,702,0,585,91,1,18,2,0,4,1,0,0,0,0,0,0,0,3.6
12:00:00,789,0,665,109,0,8,0,0,7,0,0,0,0,0,0,0,0,1.9
13:00:00,861,0,735,110,1,9,0,0,6,0,0,0,0,0,0,0,0,1.7
14:00:00,946,1,820,100,1,15,2,0,5,2,0,0,0,0,0,0,0,2.5
15:00:00,1300,1,1109,158,1,17,4,0,9,0,0,0,0,0,0,1,0,2.3
16:00:00,1252,4,1063,120,2,29,0,0,12,7,0,0,0,2,0,13,0,4.0
17:00:00,1233,2,1070,116,5,22,1,0,4,7,0,0,0,0,0,6,0,2.8
18:00:00,1278,4,1088,124,3,20,1,0,20,10,0,1,0,1,0,6,0,4.1
19:00:00,927,1,832,83,0,11,0,0,0,0,0,0,0,0,0,0,0,1.2
20:00:00,447,0,406,36,1,2,0,0,2,0,0,0,0,0,0,0,0,0.9
21:00:00,297,0,266,26,0,3,0,0,1,0,0,0,0,0,0,1,0,1.3
22:00:00,216,1,193,19,0,3,0,0,0,0,0,0,0,0,0,0,0,1.4
23:00:00,147,0,127,13,0,6,0,0,0,1,0,0,0,0,0,0,0,4.8
