,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,66,0,59,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1.5
01:00:00,32,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02:00:00,32,0,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
03:00:00,40,0,29,8,0,1,1,0,0,1,0,0,0,0,0,0,0,7.5
04:00:00,49,0,38,8,0,1,2,0,0,0,0,0,0,0,0,0,0,6.1
05:00:00,145,0,117,19,1,5,1,0,0,2,0,0,0,0,0,0,0,5.5
06:00:00,516,0,417,74,1,15,4,0,2,1,0,0,0,0,0,2,0,4.3
07:00:00,1228,0,984,200,2,22,4,0,13,2,0,0,0,0,0,1,0,3.3
08:00:00,1178,0,962,181,2,18,4,0,9,1,0,0,0,0,0,1,0,2.7
09:00:00,976,0,792,143,0,21,10,0,8,0,0,0,0,0,0,2,0,4.0
10:00:00,812,1,644,142,0,11,7,0,4,3,0,0,0,0,0,0,0,3.1
11:00:00,852,0,615,180,1,40,8,0,8,0,0,0,0,0,0,0,0,6.6
12:00:00,887,1,666,181,1,23,5,0,9,1,0,0,0,0,0,0,0,4.3
13:00:00,983,2,711,218,2,33,5,0,12,0,0,0,0,0,0,0,0,5.1
14:00:00,902,0,677,186,0,26,8,0,4,0,0,0,0,0,0,1,0,4.2
15:00:00,923,0,693,196,2,25,3,0,3,0,0,0,0,0,0,1,0,3.4
16:00:00,892,1,705,168,1,9,1,0,7,0,0,0,0,0,0,0,0,1.9
17:00:00,949,0,739,182,1,20,2,0,5,0,0,0,0,0,0,0,0,2.8
18:00:00,881,1,728,131,2,14,0,0,4,1,0,0,0,0,0,0,0,2.2
19:00:00,702,0,625,63,1,10,1,0,2,0,0,0,0,0,0,0,0,1.9
20:00:00,458,0,410,44,1,1,1,0,1,0,0,0,0,0,0,0,0,0.7
21:00:00,333,0,308,22,1,1,0,0,1,0,0,0,0,0,0,0,0,0.6
22:00:00,207,0,179,24,0,2,0,0,0,2,0,0,0,0,0,0,0,1.9
23:00:00,117,0,106,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9
