,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,68,0,57,7,1,3,0,0,0,0,0,0,0,0,0,0,0,4.4
01:00:00,40,0,33,6,0,1,0,0,0,0,0,0,0,0,0,0,0,2.5
02:00:00,27,0,25,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7.4
03:00:00,44,0,39,3,0,1,0,0,1,0,0,0,0,0,0,0,0,4.5
04:00:00,55,0,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
05:00:00,154,1,123,19,1,6,3,0,1,0,0,0,0,0,0,0,0,6.5
06:00:00,515,0,428,70,0,11,3,0,2,0,0,0,0,0,0,1,0,3.1
07:00:00,1242,1,1062,138,0,25,7,0,6,2,0,0,0,0,0,1,0,3.2
08:00:00,1078,1,939,117,0,15,2,0,3,1,0,0,0,0,0,0,0,1.9
09:00:00,961,0,816,114,0,18,6,0,6,1,0,0,0,0,0,0,0,3.2
10:00:00,775,1,627,121,1,18,1,0,4,2,0,0,0,0,0,0,0,3.2
11:00:00,905,2,646,205,1,31,5,0,11,2,0,0,0,0,0,2,0,5.4
12:00:00,883,1,678,167,2,21,5,0,6,2,0,0,0,0,0,1,0,3.9
13:00:00,947,1,749,156,0,27,5,0,6,3,0,0,0,0,0,0,0,4.3
14:00:00,959,0,754,171,1,24,4,0,5,0,0,0,0,0,0,0,0,3.4
15:00:00,926,0,752,154,2,13,2,0,3,0,0,0,0,0,0,0,0,1.9
16:00:00,1004,2,820,162,1,15,1,0,3,0,0,0,0,0,0,0,0,1.9
17:00:00,941,0,712,191,1,26,1,0,9,1,0,0,0,0,0,0,0,3.9
18:00:00,864,2,694,150,1,16,1,0,0,0,0,0,0,0,0,0,0,2.0
19:00:00,767,1,637,112,2,14,1,0,0,0,0,0,0,0,0,0,0,2.0
20:00:00,471,2,403,58,1,6,0,0,1,0,0,0,0,0,0,0,0,1.5
21:00:00,391,1,328,55,2,2,0,0,3,0,0,0,0,0,0,0,0,1.3
22:00:00,233,2,200,25,0,5,0,0,0,1,0,0,0,0,0,0,0,2.6
23:00:00,158,0,135,21,0,2,0,0,0,0,0,0,0,0,0,0,0,1.3
