,Average Flow,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Invalid Reading,%Truck
00:00:00,95,0,82,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1
01:00:00,41,0,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
02:00:00,41,0,38,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2.4
03:00:00,33,0,27,3,0,0,2,0,1,0,0,0,0,0,0,0,0,9.1
04:00:00,46,0,36,9,0,0,0,0,0,1,0,0,0,0,0,0,0,2.2
05:00:00,140,0,116,21,0,1,2,0,0,0,0,0,0,0,0,0,0,2.1
06:00:00,480,0,421,45,0,10,2,0,1,1,0,0,0,0,0,0,0,2.9
07:00:00,693,0,602,73,2,6,2,0,8,0,0,0,0,0,0,0,0,2.3
08:00:00,739,0,623,92,2,11,2,0,8,1,0,0,0,0,0,0,0,3.0
09:00:00,622,3,528,70,0,15,0,0,5,1,0,0,0,0,0,0,0,3.4
10:00:00,721,2,595,101,0,13,4,0,4,2,0,0,0,0,0,0,0,3.2
11:00:00,724,0,594,99,3,19,5,0,4,0,0,0,0,0,0,0,0,3.9
12:00:00,742,3,608,104,1,13,4,0,7,2,0,0,0,0,0,0,0,3.5
13:00:00,786,0,656,105,0,15,0,0,10,0,0,0,0,0,0,0,0,3.2
14:00:00,976,1,831,120,0,16,4,0,4,0,0,0,0,0,0,0,0,2.5
15:00:00,1190,1,1004,151,2,19,0,0,6,1,0,0,0,3,0,3,0,2.4
16:00:00,1212,3,1029,125,2,24,1,0,6,6,0,0,0,4,0,12,0,3.4
17:00:00,1201,4,991,132,6,17,0,0,16,6,0,0,0,1,0,28,0,3.3
18:00:00,1158,0,1037,105,0,11,0,0,4,1,0,0,0,0,0,0,0,1.4
19:00:00,573,1,520,43,1,3,2,0,2,1,0,0,0,0,0,0,0,1.4
20:00:00,406,0,357,43,0,1,0,0,3,2,0,0,0,0,0,0,0,1.5
21:00:00,310,2,285,18,0,2,1,0,2,0,0,0,0,0,0,0,0,1.6
22:00:00,271,0,244,24,1,0,0,0,0,2,0,0,0,0,0,0,0,0.7
23:00:00,155,1,139,12,1,2,0,0,0,0,0,0,0,0,0,0,0,1.3
